minutes_to_metro,number_of_rooms,area,living_area,kitchen_area,floor,number_of_floors,distance_to_centre,type_secondary,price
12.0,3.0,55.5,35.5,6.5,6.0,9,12.08,1,13600000.0
7.0,3.0,52.3,34.0,8.7,1.0,6,1.35,1,30500000.0
15.0,3.0,60.0,39.0,6.0,3.0,9,12.83,1,13999000.0
11.0,3.0,80.0,50.5,12.0,4.0,5,11.24,1,18800000.0
7.0,3.0,77.0,51.1,9.7,7.0,9,9.25,1,30500000.0
6.0,3.0,77.7,50.0,10.0,14.0,14,3.43,1,65000000.0
10.0,3.0,95.8,70.5,19.5,2.0,8,3.06,1,45000000.0
8.0,3.0,184.0,66.0,21.0,9.0,19,12.16,1,56900000.0
12.0,3.0,58.3,43.4,6.0,3.0,9,12.42,1,14300000.0
11.0,3.0,123.5,81.0,12.3,4.0,18,3.06,1,87000000.0
6.0,3.0,120.3,63.0,16.6,2.0,7,0.31,1,115000000.0
12.0,3.0,79.7,53.3,9.0,7.0,9,8.82,1,31999999.0
8.0,3.0,130.0,80.0,20.0,11.0,26,11.06,1,60000000.0
7.0,3.0,116.4,71.0,20.0,9.0,9,1.77,1,56000000.0
8.0,3.0,69.4,42.5,9.0,2.0,16,4.15,1,23268015.0
10.0,3.0,69.5,45.4,11.0,7.0,18,8.81,1,28000000.0
6.0,3.0,68.7,42.2,9.1,3.0,5,1.98,1,44990000.0
5.0,3.0,65.1,46.9,8.0,5.0,16,5.88,1,20900000.0
17.0,3.0,160.0,113.2,14.0,7.0,13,9.25,1,150000000.0
25.0,3.0,74.8,46.0,10.3,15.0,16,8.81,1,25500000.0
7.0,3.0,95.9,53.9,13.8,8.0,14,1.37,1,54900000.0
11.0,3.0,70.8,43.5,12.0,3.0,23,11.87,1,18500000.0
12.0,3.0,78.0,41.6,13.1,2.0,18,17.63,1,20000000.0
29.0,3.0,79.4,48.0,7.3,15.0,16,5.21,1,35800000.0
18.0,3.0,74.0,48.0,9.4,3.0,5,10.97,1,21490000.0
11.0,3.0,82.3,40.0,35.0,19.0,20,6.22,1,46000000.0
12.0,3.0,97.3,54.7,16.0,16.0,21,13.74,1,30500000.0
11.0,3.0,97.0,51.2,18.0,7.0,14,4.8,1,145000000.0
7.0,3.0,157.0,96.0,20.0,4.0,5,3.46,1,75000000.0
8.0,3.0,200.0,38.0,23.2,4.0,7,2.75,1,364903125.0
6.0,3.0,98.0,60.0,25.0,4.0,4,1.35,1,79500000.0
10.0,3.0,117.0,74.6,14.5,8.0,8,2.56,1,74990000.0
11.0,3.0,58.5,43.0,6.0,9.0,9,12.08,1,15900000.0
7.0,3.0,92.0,76.0,10.0,4.0,6,3.38,1,34980000.0
13.0,3.0,106.2,59.0,10.5,13.0,22,21.07,1,28000000.0
10.0,3.0,109.8,56.0,24.0,3.0,3,7.14,1,40490000.0
4.0,3.0,87.0,42.0,12.0,11.0,32,5.0,1,45000000.0
14.0,3.0,108.9,60.0,20.0,17.0,22,4.15,1,45000000.0
5.0,3.0,93.0,50.0,9.8,7.0,14,4.12,1,46000000.0
4.0,3.0,68.0,44.0,14.0,4.0,12,3.06,1,39500000.0
7.0,3.0,57.4,37.1,9.5,6.0,7,2.75,1,32990000.0
15.0,3.0,76.0,52.0,20.0,2.0,10,8.82,1,40950000.0
7.0,3.0,110.2,59.8,11.5,38.0,40,12.64,1,42700000.0
3.0,3.0,66.2,49.0,8.0,10.0,10,5.62,1,25000000.0
11.0,3.0,60.0,42.0,6.5,10.0,12,13.36,1,14500000.0
12.0,3.0,68.0,42.0,26.0,30.0,47,6.22,1,27000000.0
23.0,3.0,50.0,35.0,6.0,2.0,9,17.51,1,14900000.0
9.0,3.0,173.6,89.9,21.0,2.0,11,3.93,1,457345250.0
4.0,3.0,79.6,42.9,9.2,4.0,14,12.42,1,25200000.0
3.0,3.0,105.3,54.2,19.4,5.0,30,12.64,1,53000000.0
4.0,3.0,86.7,60.0,15.0,11.0,32,5.0,1,45000000.0
7.0,3.0,70.5,43.3,8.6,1.0,9,8.82,1,22000000.0
25.0,3.0,152.0,79.0,11.9,5.0,9,8.35,1,85000000.0
9.0,3.0,74.4,42.0,10.0,4.0,9,10.97,1,20250000.0
57.0,3.0,69.0,30.0,25.0,3.0,14,8.35,1,37900000.0
19.0,3.0,72.0,48.8,6.9,9.0,16,15.84,1,16500000.0
2.0,3.0,71.0,36.0,16.0,7.0,8,0.15,1,73000000.0
18.0,3.0,72.9,44.2,10.2,5.0,23,10.97,1,21000000.0
13.0,3.0,77.0,44.0,10.0,13.0,17,12.08,1,20000000.0
7.0,3.0,90.0,56.0,15.0,11.0,13,7.65,1,54450000.0
21.0,3.0,71.6,42.9,6.0,8.0,17,13.2,1,21500000.0
8.0,3.0,110.4,57.9,15.8,3.0,13,2.8,1,97850000.0
7.0,3.0,129.0,67.4,17.3,2.0,21,8.82,1,98000000.0
12.0,3.0,110.0,57.7,15.7,13.0,39,8.35,1,85000000.0
9.0,3.0,58.5,42.9,6.0,2.0,9,2.98,1,20500000.0
8.0,3.0,56.4,30.6,6.0,2.0,8,2.75,1,26000000.0
28.0,3.0,95.0,50.0,13.0,14.0,15,15.44,1,23990000.0
14.0,3.0,100.0,62.5,9.0,5.0,10,3.43,1,52000000.0
7.0,3.0,61.0,38.0,4.0,6.0,10,3.0,1,22000000.0
10.0,3.0,83.7,28.4,31.7,14.0,32,6.89,1,65000000.0
10.0,3.0,126.1,85.8,6.0,4.0,22,3.46,1,114000000.0
10.0,3.0,110.7,57.2,8.9,6.0,22,3.46,1,103000000.0
11.0,3.0,64.1,44.1,7.0,9.0,9,11.87,1,13999000.0
13.0,3.0,57.7,31.3,7.0,8.0,9,17.79,1,13900000.0
14.0,3.0,60.3,30.0,6.0,2.0,9,14.16,1,14450000.0
12.0,3.0,65.1,45.6,10.3,9.0,9,1.98,1,32000000.0
9.0,3.0,75.7,40.0,5.0,7.0,19,5.15,1,39000000.0
10.0,3.0,80.0,50.0,12.0,16.0,25,14.73,1,26000000.0
26.0,3.0,90.0,56.6,11.0,4.0,28,6.55,1,42950000.0
4.0,3.0,60.0,41.5,6.5,8.0,9,7.65,1,17300000.0
36.0,3.0,60.0,42.0,6.1,9.0,9,15.06,1,11000000.0
8.0,3.0,66.2,40.0,20.9,7.0,6,5.15,1,27000000.0
10.0,3.0,51.0,31.4,6.0,3.0,9,11.87,1,15300000.0
17.0,3.0,93.0,57.0,18.0,6.0,7,6.18,1,27840000.0
17.0,3.0,62.5,42.0,10.0,6.0,7,6.18,1,20000000.0
10.0,3.0,70.0,42.0,9.0,7.0,12,9.65,1,24000000.0
8.0,3.0,62.6,43.0,7.0,8.0,12,15.0,1,17490000.0
9.0,3.0,55.5,36.0,6.0,8.0,9,14.73,1,15300000.0
5.0,3.0,61.2,39.5,8.0,4.0,9,12.66,1,16000000.0
8.0,3.0,75.5,45.0,8.8,13.0,17,11.33,1,32000000.0
10.0,3.0,69.0,37.0,8.0,4.0,23,11.34,1,22800000.0
9.0,3.0,82.8,56.3,9.0,5.0,10,8.82,1,38999000.0
19.0,3.0,61.6,39.6,7.7,12.0,12,14.16,1,14800000.0
9.0,3.0,58.2,43.2,7.0,3.0,5,4.15,1,21500000.0
15.0,3.0,60.5,38.7,8.3,4.0,5,13.44,1,13500000.0
13.0,3.0,65.0,35.0,20.0,9.0,16,6.55,1,28000000.0
8.0,3.0,76.0,45.0,12.0,2.0,5,1.35,1,55000000.0
8.0,3.0,90.0,60.0,15.0,3.0,6,10.73,1,27000000.0
2.0,3.0,120.0,62.8,16.6,3.0,5,1.76,1,69000000.0
7.0,3.0,89.0,47.1,15.0,6.0,12,3.93,1,99000000.0
15.0,3.0,85.6,54.0,9.8,3.0,25,13.67,1,16000000.0
13.0,3.0,110.0,60.0,12.0,15.0,18,4.15,1,110000000.0
12.0,3.0,50.0,40.0,6.0,8.0,9,12.81,1,13100000.0
1.0,3.0,136.9,71.3,18.0,8.0,12,8.35,1,102000000.0
7.0,3.0,117.7,56.2,22.0,4.0,8,0.94,1,170000000.0
13.0,3.0,159.9,83.0,10.0,22.0,22,4.15,1,71955000.0
13.0,3.0,127.6,66.6,10.0,22.0,22,4.15,1,57420000.0
13.0,3.0,138.8,72.3,10.0,18.0,22,4.15,1,62460000.0
6.0,3.0,146.8,76.3,15.0,2.0,7,1.42,1,400000000.0
13.0,3.0,177.5,91.9,28.2,6.0,20,9.25,1,69000000.0
9.0,3.0,72.0,38.5,10.0,11.0,19,5.15,1,41800000.0
14.0,3.0,73.4,39.2,9.0,5.0,7,3.46,1,53500000.0
5.0,3.0,56.0,40.0,6.0,4.0,5,12.27,1,17300000.0
21.0,3.0,57.0,41.0,6.0,4.0,9,12.42,1,13900000.0
16.0,3.0,114.2,61.6,15.6,3.0,10,3.46,1,138000000.0
7.0,3.0,90.0,50.0,14.1,17.0,28,12.64,1,51000000.0
22.0,3.0,76.5,42.8,9.0,11.0,22,12.08,1,17400000.0
6.0,3.0,57.0,31.0,11.4,22.0,58,6.22,1,32000000.0
15.0,3.0,79.7,55.0,6.6,3.0,12,6.18,1,24000000.0
23.0,3.0,60.0,43.1,6.0,9.0,9,13.36,1,11900000.0
5.0,3.0,186.0,96.2,22.0,2.0,19,8.82,1,200000000.0
7.0,3.0,139.5,72.7,18.2,19.0,24,2.98,1,96255000.0
16.0,3.0,110.0,56.0,19.4,19.0,23,12.64,1,38000000.0
57.0,3.0,67.1,36.1,12.2,10.0,14,8.35,1,40000000.0
13.0,3.0,67.7,53.0,6.0,1.0,9,15.84,1,13300000.0
8.0,3.0,146.6,74.8,15.5,2.0,7,1.69,1,92787583.0
8.0,3.0,146.3,74.8,15.5,4.0,7,1.69,1,131479810.0
23.0,3.0,59.3,43.0,6.0,7.0,9,7.65,1,15500000.0
4.0,3.0,58.5,43.0,10.0,6.0,9,17.35,1,16500000.0
18.0,3.0,62.7,42.9,6.0,8.0,9,17.51,1,16000000.0
17.0,3.0,77.9,47.0,10.0,3.0,14,12.64,1,29000000.0
9.0,3.0,61.0,39.5,8.1,6.0,9,12.83,1,15490000.0
15.0,3.0,117.0,95.0,15.0,3.0,9,2.63,1,106999999.0
10.0,3.0,71.1,44.0,10.3,6.0,25,9.25,1,30000000.0
6.0,3.0,75.0,54.0,12.0,12.0,14,18.99,1,18840000.0
11.0,3.0,100.0,60.0,22.0,10.0,23,11.34,1,33000000.0
15.0,3.0,73.4,39.2,10.0,7.0,9,5.62,1,38500000.0
9.0,3.0,57.3,31.1,5.8,7.0,9,14.16,1,17500000.0
4.0,3.0,100.3,53.0,23.0,8.0,10,10.13,1,36000000.0
22.0,3.0,75.0,45.8,10.2,1.0,16,11.08,1,17499999.0
6.0,3.0,76.0,40.6,12.9,29.0,42,6.55,1,32800000.0
28.0,3.0,65.0,35.0,8.1,5.0,9,12.83,1,16000000.0
13.0,3.0,76.0,52.0,15.0,17.0,17,14.15,1,17480000.0
4.0,3.0,49.0,28.0,8.0,5.0,14,4.13,1,23500000.0
4.0,3.0,57.7,47.0,6.0,7.0,9,7.62,1,19800000.0
37.0,3.0,51.2,34.5,7.0,10.0,12,8.35,1,16500000.0
14.0,3.0,143.3,101.8,33.7,39.0,58,10.03,1,48500000.0
10.0,3.0,127.5,93.0,15.0,3.0,7,2.14,1,95000000.0
16.0,3.0,65.3,43.0,7.2,2.0,9,12.83,1,14500000.0
13.0,3.0,72.0,48.0,10.0,2.0,22,7.48,1,45100000.0
14.0,3.0,138.5,72.2,18.1,4.0,22,4.15,1,48068985.0
8.0,3.0,72.0,45.0,8.0,8.0,17,15.0,1,23900000.0
11.0,3.0,148.7,93.0,51.4,4.0,12,5.15,1,96000000.0
5.0,3.0,75.6,41.1,12.0,29.0,31,6.55,1,32900000.0
1.0,3.0,77.1,48.5,11.1,5.0,6,6.22,1,23000000.0
13.0,3.0,59.5,37.6,6.0,2.0,9,12.08,1,16800000.0
7.0,3.0,143.7,92.0,20.0,4.0,8,1.35,1,167000000.0
7.0,3.0,81.1,43.1,13.3,12.0,28,12.64,1,55000000.0
16.0,3.0,58.9,44.5,6.2,5.0,9,13.36,1,11400000.0
6.0,3.0,75.6,43.3,10.0,29.0,42,6.55,1,32900000.0
26.0,3.0,97.7,66.0,22.0,10.0,28,6.55,1,45790000.0
11.0,3.0,65.6,40.0,8.5,5.0,14,14.73,1,18800000.0
11.0,3.0,102.0,80.0,15.1,7.0,25,5.15,1,80000000.0
14.0,3.0,68.1,48.7,6.0,7.0,9,17.51,1,14400000.0
20.0,3.0,55.6,30.2,11.2,5.0,9,14.16,1,13000000.0
17.0,3.0,134.0,2.0,76.5,19.0,24,6.24,1,50000000.0
18.0,3.0,70.0,50.0,13.0,8.0,17,6.24,1,40000000.0
5.0,3.0,79.5,53.5,8.0,2.0,4,4.15,1,24700000.0
7.0,3.0,79.0,50.0,10.0,9.0,28,12.64,1,57700000.0
12.0,3.0,80.2,52.0,10.0,5.0,13,10.13,1,30000000.0
4.0,3.0,85.6,44.8,20.8,6.0,12,3.06,1,48700000.0
18.0,3.0,56.0,41.0,6.0,1.0,10,9.25,1,17000000.0
9.0,3.0,119.8,62.7,17.0,16.0,57,7.14,1,89000000.0
21.0,3.0,59.4,32.2,15.0,3.0,24,8.81,1,30290000.0
3.0,3.0,73.0,46.0,8.5,3.0,17,13.2,1,23000000.0
6.0,3.0,78.0,61.0,8.0,3.0,10,2.8,1,71000000.0
24.0,3.0,74.7,46.0,10.0,11.0,16,17.51,1,17500000.0
16.0,3.0,73.6,44.6,10.0,15.0,16,7.48,1,27800000.0
11.0,3.0,75.0,45.0,10.0,2.0,17,7.14,1,36000000.0
12.0,3.0,80.3,30.0,25.0,6.0,35,5.88,1,32000000.0
10.0,3.0,76.5,45.5,15.0,6.0,12,6.18,1,34000000.0
8.0,3.0,107.5,65.0,15.0,5.0,7,1.98,1,40000000.0
11.0,3.0,95.0,75.0,12.0,7.0,14,4.8,1,145000000.0
6.0,3.0,82.0,57.0,9.0,8.0,9,8.82,1,34000000.0
13.0,3.0,56.5,36.0,6.0,5.0,9,13.36,1,14300000.0
28.0,3.0,65.0,35.3,9.2,22.0,22,10.03,1,23800000.0
28.0,3.0,125.7,74.4,8.7,9.0,16,5.21,1,54000000.0
16.0,3.0,70.0,30.0,20.0,16.0,16,9.45,1,24000000.0
13.0,3.0,74.4,49.0,9.4,14.0,14,7.48,1,21000000.0
20.0,3.0,58.8,43.7,6.0,7.0,9,13.99,1,14500000.0
6.0,3.0,100.0,73.0,15.0,3.0,7,3.46,1,68900000.0
6.0,3.0,72.0,50.0,20.0,25.0,42,6.55,1,35500000.0
8.0,3.0,140.0,64.0,23.0,3.0,13,2.8,1,145000000.0
18.0,3.0,79.8,44.9,12.9,10.0,17,15.44,1,21800000.0
7.0,3.0,62.4,41.9,6.6,2.0,12,15.0,1,18500000.0
14.0,3.0,59.0,44.0,6.0,1.0,9,15.84,1,13000000.0
26.0,3.0,51.0,34.0,6.0,8.0,9,10.03,1,15200000.0
5.0,3.0,124.0,40.0,10.0,2.0,5,0.62,1,325980125.0
6.0,3.0,57.0,39.0,6.0,5.0,5,4.15,1,20590000.0
6.0,3.0,138.2,72.0,30.0,4.0,4,0.94,1,134681000.0
6.0,3.0,80.0,50.0,14.0,10.0,12,3.46,1,59500000.0
4.0,3.0,61.9,42.0,9.0,9.0,14,11.06,1,22400000.0
13.0,3.0,62.0,45.0,8.5,4.0,12,7.65,1,20350000.0
14.0,3.0,64.0,40.0,9.0,5.0,9,13.36,1,15000000.0
8.0,3.0,127.0,70.0,17.1,8.0,6,5.15,1,80000000.0
8.0,3.0,119.2,62.4,16.5,3.0,13,2.8,1,88000000.0
6.0,3.0,64.3,41.2,7.5,2.0,5,12.16,1,15100000.0
13.0,3.0,65.0,40.0,10.0,4.0,5,11.24,1,14800000.0
8.0,3.0,92.0,50.0,15.0,11.0,21,5.15,1,57000000.0
12.0,3.0,74.9,43.3,10.3,13.0,14,9.24,1,19000000.0
21.0,3.0,73.0,48.9,8.2,3.0,5,13.74,1,17350000.0
6.0,3.0,83.5,44.0,14.0,6.0,24,10.73,1,29900000.0
23.0,3.0,83.6,44.4,13.6,6.0,9,12.64,1,41087226.0
6.0,3.0,78.0,45.4,10.0,6.0,16,5.88,1,30950000.0
22.0,3.0,65.4,39.3,8.4,4.0,12,15.61,1,14490000.0
15.0,3.0,80.6,44.7,13.4,6.0,12,14.73,1,19250000.0
11.0,3.0,102.0,55.0,16.0,9.0,15,7.14,1,61190000.0
26.0,3.0,90.0,47.6,12.0,8.0,28,6.55,1,32000000.0
19.0,3.0,89.0,47.0,12.0,3.0,14,10.73,1,25000000.0
8.0,3.0,48.8,33.2,5.0,2.0,4,7.98,1,17890000.0
6.0,3.0,79.3,53.4,9.2,2.0,8,7.48,1,25000000.0
6.0,3.0,71.4,50.0,6.9,2.0,5,3.04,1,30000000.0
8.0,3.0,87.0,59.0,10.0,6.0,8,5.88,1,32000000.0
16.0,3.0,71.0,40.0,17.0,13.0,25,6.55,1,35000000.0
8.0,3.0,64.4,41.0,9.0,3.0,5,4.12,1,17300000.0
5.0,3.0,75.0,43.7,13.0,12.0,14,12.83,1,23000000.0
8.0,3.0,120.0,64.0,12.0,8.0,12,3.0,1,69900000.0
10.0,3.0,63.0,40.0,12.0,9.0,17,13.99,1,23250000.0
4.0,3.0,68.0,50.0,15.0,5.0,12,3.06,1,40000000.0
4.0,3.0,67.0,50.0,15.0,7.0,12,3.06,1,42000000.0
12.0,3.0,79.7,53.3,9.0,7.0,9,8.82,1,35000000.0
6.0,3.0,75.6,43.3,10.0,29.0,42,6.55,1,31400000.0
7.0,3.0,61.3,36.4,7.0,1.0,5,11.34,1,16500000.0
10.0,3.0,111.0,62.0,37.7,10.0,30,5.48,1,53500000.0
9.0,3.0,74.1,45.5,10.0,4.0,5,3.21,1,33000000.0
19.0,3.0,96.0,56.0,25.0,26.0,47,2.97,1,49990000.0
5.0,3.0,94.0,34.0,14.4,2.0,8,0.94,1,153000000.0
8.0,3.0,121.0,63.3,16.7,3.0,6,1.69,1,200000000.0
17.0,3.0,67.1,45.0,10.1,12.0,12,12.81,1,15350000.0
3.0,3.0,82.0,50.0,9.7,11.0,14,3.0,1,37499990.0
9.0,3.0,57.9,31.4,11.4,1.0,5,12.66,1,14000000.0
15.0,3.0,75.0,45.4,10.2,14.0,17,12.66,1,18500000.0
14.0,3.0,95.2,57.1,8.3,5.0,5,12.64,1,28800000.0
6.0,3.0,54.0,35.0,11.1,3.0,5,10.25,1,18490000.0
9.0,3.0,89.5,62.1,8.0,2.0,8,2.32,1,38000000.0
21.0,3.0,117.0,50.0,15.0,10.0,29,5.91,1,55000000.0
18.0,3.0,90.6,69.0,20.0,2.0,28,6.55,1,45000000.0
8.0,3.0,70.0,37.5,12.4,9.0,7,1.98,1,32000000.0
19.0,3.0,59.0,32.0,11.5,5.0,47,2.97,1,39800000.0
8.0,3.0,78.5,46.2,10.3,6.0,22,17.79,1,21000000.0
16.0,3.0,72.0,38.5,10.0,4.0,5,7.98,1,22500000.0
10.0,3.0,71.5,43.8,10.4,8.0,25,9.25,1,29950000.0
11.0,3.0,56.0,40.5,5.5,3.0,5,7.14,1,20700000.0
9.0,3.0,80.0,60.0,11.0,1.0,5,5.21,1,24500000.0
13.0,3.0,89.3,64.6,8.0,1.0,5,3.46,1,23950000.0
15.0,3.0,91.1,44.1,21.0,4.0,22,12.66,1,26700000.0
23.0,3.0,59.3,40.3,6.0,3.0,5,10.73,1,13790000.0
16.0,3.0,50.0,27.4,6.0,9.0,9,12.08,1,12600000.0
17.0,3.0,80.0,50.0,11.0,17.0,20,17.35,1,33400000.0
11.0,3.0,153.3,93.0,23.0,3.0,6,3.43,1,389658800.0
6.0,3.0,100.3,71.2,9.7,7.0,8,0.8,1,50900000.0
10.0,3.0,58.9,41.5,6.1,2.0,5,13.67,1,12500000.0
8.0,3.0,65.6,35.3,8.0,8.0,10,2.56,1,38000000.0
3.0,3.0,90.0,44.0,25.0,6.0,8,1.98,1,45000000.0
9.0,3.0,70.0,47.0,8.0,16.0,16,12.66,1,14800000.0
29.0,3.0,192.5,99.5,22.6,29.0,53,8.35,1,243536000.0
13.0,3.0,106.4,60.0,13.0,9.0,22,9.25,1,69500000.0
9.0,3.0,82.0,47.0,9.5,18.0,23,11.33,1,32000000.0
11.0,3.0,83.2,52.2,11.0,5.0,7,5.48,1,29000000.0
9.0,3.0,80.0,58.0,9.0,2.0,8,3.43,1,40000000.0
7.0,3.0,149.0,77.5,19.0,13.0,5,0.15,1,99950000.0
14.0,3.0,66.0,48.0,8.0,1.0,5,12.16,1,15500000.0
8.0,3.0,74.3,45.7,10.0,6.0,17,17.03,1,19500000.0
11.0,3.0,82.0,51.0,12.0,18.0,29,12.27,1,31000000.0
4.0,3.0,58.2,38.5,6.0,3.0,9,9.94,1,18900000.0
9.0,3.0,78.0,44.0,8.3,3.0,7,8.82,1,46000000.0
18.0,3.0,56.0,30.4,5.9,1.0,10,9.25,1,16900000.0
14.0,3.0,58.8,44.0,6.0,1.0,9,11.87,1,14000000.0
4.0,3.0,73.0,47.1,9.0,1.0,5,5.91,1,19300000.0
15.0,3.0,83.0,57.0,9.0,9.0,9,5.62,1,32000000.0
4.0,3.0,137.0,80.0,19.0,4.0,12,1.69,1,115000000.0
24.0,3.0,59.1,33.0,6.1,5.0,9,12.42,1,14400000.0
8.0,3.0,77.2,45.0,9.0,7.0,11,6.89,1,44590000.0
22.0,3.0,59.0,43.5,6.0,3.0,9,12.42,1,14490000.0
11.0,3.0,57.6,37.0,11.0,6.0,26,19.4,1,19800000.0
22.0,3.0,53.0,35.6,5.6,5.0,9,8.82,1,16500000.0
11.0,3.0,71.4,42.7,10.0,16.0,17,15.06,1,18300000.0
11.0,3.0,81.4,51.0,12.1,23.0,29,12.27,1,29500000.0
9.0,3.0,74.3,45.3,8.0,3.0,17,13.2,1,25000000.0
17.0,3.0,94.7,53.4,9.8,5.0,5,10.97,1,23550000.0
4.0,3.0,10.0,7.2,7.5,3.0,6,1.54,1,64500000.0
16.0,3.0,62.0,40.0,8.5,7.0,9,12.08,1,18200000.0
18.0,3.0,58.0,40.0,6.1,1.0,9,12.42,1,13099000.0
6.0,3.0,72.3,40.3,9.0,14.0,17,13.36,1,19149999.0
24.0,3.0,59.5,43.0,6.0,2.0,9,12.42,1,14200000.0
10.0,3.0,71.1,48.0,10.0,5.0,14,3.38,1,28350000.0
16.0,3.0,69.9,39.9,13.8,6.0,18,14.73,1,15882000.0
14.0,3.0,73.8,45.0,10.1,11.0,17,12.64,1,20500000.0
6.0,3.0,58.7,45.0,6.0,1.0,9,12.66,1,14500000.0
11.0,3.0,81.3,53.0,9.8,5.0,8,9.45,1,20500000.0
24.0,3.0,58.9,44.9,5.9,4.0,9,13.99,1,16000000.0
29.0,3.0,62.3,43.2,6.9,1.0,12,10.03,1,13990000.0
4.0,3.0,113.0,59.3,16.0,2.0,6,2.75,1,163000000.0
16.0,3.0,63.0,46.0,8.0,1.0,9,14.98,1,13600000.0
2.0,3.0,80.8,51.2,12.0,2.0,9,2.68,1,27000000.0
4.0,3.0,146.0,81.0,18.0,4.0,12,1.69,1,115000000.0
18.0,3.0,82.6,46.0,11.0,3.0,14,12.42,1,23000000.0
18.0,3.0,58.1,44.5,5.8,2.0,9,12.83,1,12500000.0
19.0,3.0,65.0,13.0,22.0,6.0,47,2.97,1,29000000.0
14.0,3.0,71.7,52.4,8.1,4.0,5,9.24,1,21500000.0
12.0,3.0,70.0,50.0,12.0,3.0,8,3.06,1,34000000.0
11.0,3.0,75.1,44.0,10.0,6.0,17,14.15,1,19600000.0
22.0,3.0,65.4,38.0,17.0,6.0,25,13.74,1,16900000.0
2.0,3.0,63.3,44.0,9.5,15.0,14,2.14,1,30500000.0
10.0,3.0,90.0,47.6,14.1,4.0,6,1.35,1,72000000.0
13.0,3.0,122.0,63.8,10.0,2.0,9,3.43,1,135000000.0
11.0,3.0,63.0,34.0,8.0,12.0,27,5.88,1,21599999.0
6.0,3.0,96.0,52.0,15.0,4.0,42,6.55,1,38700000.0
3.0,3.0,56.8,38.2,7.7,8.0,9,16.11,1,15200000.0
7.0,3.0,74.8,45.5,10.2,4.0,17,15.0,1,22350000.0
8.0,3.0,77.3,44.7,10.0,21.0,22,18.99,1,20500000.0
10.0,3.0,60.0,43.0,6.0,2.0,9,12.08,1,15950000.0
18.0,3.0,130.1,74.3,13.3,12.0,28,6.55,1,32600000.0
7.0,3.0,102.0,52.7,15.1,2.0,9,0.94,1,64000000.0
28.0,3.0,60.3,30.0,11.6,2.0,15,12.81,1,17990000.0
23.0,3.0,89.0,58.5,10.3,12.0,19,12.81,1,23200000.0
10.0,3.0,64.0,45.0,7.0,7.0,9,11.87,1,25500000.0
16.0,3.0,65.0,51.0,9.0,16.0,16,8.81,1,23800000.0
4.0,3.0,54.4,36.4,5.2,4.0,5,9.25,1,18390000.0
13.0,3.0,73.3,44.3,10.0,14.0,17,15.06,1,18500000.0
9.0,3.0,72.1,44.9,9.4,1.0,14,14.73,1,18989000.0
6.0,3.0,55.0,37.1,5.3,5.0,5,4.15,1,20599999.0
22.0,3.0,65.1,46.7,8.0,14.0,16,13.67,1,17600000.0
7.0,3.0,92.0,58.0,20.0,19.0,28,12.64,1,68990000.0
4.0,3.0,74.1,46.0,11.2,6.0,17,9.25,1,22990000.0
7.0,3.0,85.1,45.8,10.9,5.0,24,10.18,1,42970000.0
12.0,3.0,74.6,45.2,15.0,13.0,17,10.97,1,18500000.0
15.0,3.0,72.2,46.7,8.8,5.0,14,12.83,1,23000000.0
9.0,3.0,153.0,79.5,19.3,4.0,1,1.42,1,175000000.0
3.0,3.0,150.0,78.0,10.0,5.0,7,1.98,1,106000000.0
8.0,3.0,95.0,50.2,14.5,8.0,12,5.15,1,57000000.0
5.0,3.0,57.0,36.3,5.6,1.0,6,1.35,1,36700000.0
10.0,3.0,100.0,67.0,15.0,2.0,7,3.06,1,71000000.0
18.0,3.0,64.8,44.1,10.0,8.0,12,8.4,1,17500000.0
20.0,3.0,200.0,35.0,15.0,15.0,29,5.91,1,59000000.0
12.0,3.0,96.3,63.6,11.3,9.0,11,2.56,1,65000000.0
7.0,3.0,92.0,67.1,9.5,4.0,6,3.38,1,34990000.0
33.0,3.0,57.9,35.5,6.0,4.0,9,14.73,1,12999000.0
2.0,3.0,67.6,43.5,4.9,18.0,27,9.24,1,24500000.0
7.0,3.0,69.2,43.3,7.2,2.0,5,5.0,1,17900000.0
6.0,3.0,78.7,45.6,9.2,7.0,13,2.72,1,39000000.0
23.0,3.0,78.6,43.3,12.8,10.0,17,12.81,1,21000000.0
6.0,3.0,129.4,64.5,12.0,4.0,4,0.94,1,180000000.0
3.0,3.0,65.7,43.3,8.3,18.0,24,14.15,1,24800000.0
18.0,3.0,59.1,41.5,7.0,4.0,5,12.42,1,13500000.0
11.0,3.0,86.6,45.6,8.0,11.0,12,19.4,1,30000000.0
8.0,3.0,67.5,39.7,8.0,2.0,12,11.08,1,20800000.0
17.0,3.0,75.1,49.5,8.0,3.0,47,12.16,1,29100000.0
10.0,3.0,84.5,45.0,16.1,15.0,32,6.89,1,105000000.0
11.0,3.0,60.0,42.0,6.5,10.0,12,13.36,1,13650000.0
58.0,3.0,70.0,44.0,10.0,5.0,14,8.35,1,42500000.0
18.0,3.0,63.0,43.9,6.9,7.0,12,12.16,1,14590000.0
19.0,3.0,79.0,56.0,23.0,22.0,24,17.35,1,19000000.0
12.0,3.0,65.9,39.8,8.0,4.0,12,12.08,1,16550000.0
3.0,3.0,66.6,47.5,7.3,8.0,9,4.21,1,23000000.0
21.0,3.0,91.8,60.8,10.6,3.0,12,10.73,1,29700000.0
