Price,Apartment type,Metro station,Minutes to metro,Number of rooms,Area,Living area,Kitchen area,Floor,Number of floors
296000000.0,Secondary,Ломоносовский проспект,24.0,0.0,238.0,125.0,75.0,3.0,12
82000000.0,Secondary,Ломоносовский проспект,24.0,0.0,66.0,30.0,22.0,3.0,12
3850000.0,Secondary,Яхромская,23.0,0.0,15.4,13.4,2.0,2.0,9
16000000.0,Secondary,Аминьевская,9.0,0.0,24.1,11.3,6.2,11.0,34
2950000.0,Secondary,Яхромская,23.0,0.0,10.4,8.4,2.0,2.0,9
19000000.0,Secondary,Китай-город,6.0,0.0,27.8,19.5,4.0,1.0,8
4900000.0,Secondary,Шипиловская,19.0,0.0,16.0,10.2,8.0,1.0,9
6300000.0,Secondary,Пятницкое шоссе,24.0,0.0,20.0,10.0,6.0,15.0,25
18990000.0,Secondary,Аэропорт,3.0,0.0,43.4,38.0,5.0,2.0,4
13500000.0,Secondary,Преображенская площадь,8.0,0.0,31.5,18.1,26.0,2.0,7
6400000.0,Secondary,Сокольники,13.0,0.0,30.0,20.0,4.0,1.0,7
9700000.0,Secondary,Чертановская,14.0,0.0,37.0,30.0,6.0,2.0,6
5700000.0,Secondary,Нагатинский Затон,1.0,0.0,12.0,8.2,7.6,1.0,12
30000000.0,Secondary,Улица 1905 года,13.0,0.0,59.0,32.0,10.0,13.0,17
8000000.0,Secondary,Проспект Вернадского,9.0,0.0,14.4,7.0,3.0,2.0,10
5190000.0,Secondary,Окружная,3.0,0.0,18.0,13.0,3.0,6.0,5
19297000.0,Secondary,Преображенская площадь,9.0,0.0,53.0,22.0,10.0,3.0,10
5400000.0,Secondary,Юго-Восточная,10.0,0.0,15.0,12.0,2.0,1.0,14
7000000.0,Secondary,Ботанический сад,20.0,0.0,25.1,20.0,5.0,10.0,18
7200000.0,Secondary,Бульвар Рокоссовского,10.0,0.0,18.0,10.0,3.0,4.0,5
17500000.0,Secondary,Динамо,12.0,0.0,25.7,16.3,8.8,8.0,36
22000000.0,Secondary,Москва-Товарная,4.0,0.0,42.0,35.0,3.0,12.0,19
7450000.0,Secondary,Внуково,39.0,0.0,29.0,14.0,6.0,2.0,17
3050000.0,Secondary,Текстильщики,17.0,0.0,14.0,9.2,7.8,2.0,2
9100000.0,Secondary,Водный стадион,9.0,0.0,20.2,12.3,8.3,10.0,22
7200000.0,Secondary,Ольховая,24.0,0.0,23.1,13.8,8.6,2.0,22
10600000.0,Secondary,Рижская,20.0,0.0,29.0,16.8,9.0,4.0,21
9700000.0,Secondary,Бунинская Аллея,40.0,0.0,28.0,13.0,6.0,13.0,15
7200000.0,Secondary,Тургеневская,4.0,0.0,16.5,10.5,8.0,1.0,8
8500000.0,Secondary,Проспект Вернадского,4.0,0.0,14.4,7.0,4.0,2.0,9
7500000.0,Secondary,Новослободская,10.0,0.0,18.5,11.5,8.2,1.0,6
7600000.0,Secondary,Авиамоторная,7.0,0.0,24.6,14.6,8.7,1.0,6
5600000.0,Secondary,Мичуринский проспект,10.0,0.0,13.5,9.0,7.8,1.0,5
5600000.0,Secondary,Савеловская,13.0,0.0,19.0,11.7,8.2,1.0,5
5600000.0,Secondary,Гражданская,9.0,0.0,20.8,12.7,8.4,1.0,5
5950000.0,Secondary,Фонвизинская,14.0,0.0,19.0,11.7,8.2,1.0,5
5900000.0,Secondary,Соколиная Гора,8.0,0.0,19.0,11.7,8.2,1.0,5
11300000.0,Secondary,Кожуховская,8.0,0.0,23.3,13.9,8.6,25.0,69
9300000.0,Secondary,Бульвар Рокоссовского,28.0,0.0,22.2,9.0,5.4,9.0,18
19000000.0,Secondary,Китай-город,5.0,0.0,27.8,20.5,2.5,2.0,5
6800000.0,Secondary,Ольховая,23.0,0.0,26.0,15.3,8.8,1.0,24
4100000.0,Secondary,Некрасовка,6.0,0.0,13.0,10.0,3.0,2.0,25
6500000.0,Secondary,Щелковская,7.0,0.0,17.0,15.0,8.0,1.0,9
8800000.0,Secondary,Саларьево,19.0,0.0,19.6,11.0,5.0,23.0,24
6500000.0,Secondary,Калитники,8.0,0.0,27.0,15.0,5.0,1.0,8
5100000.0,Secondary,Первомайская,12.0,0.0,16.0,8.0,3.0,4.0,5
4550000.0,Secondary,Автозаводская,7.0,0.0,18.3,12.3,2.0,5.0,5
5404400.0,Secondary,Коломенская,10.0,0.0,18.3,16.1,8.2,1.0,5
6550000.0,Secondary,Силикатная,32.0,0.0,23.9,15.0,6.0,9.0,12
9625000.0,Secondary,ЗИЛ,15.0,0.0,21.0,12.8,8.4,15.0,28
10400000.0,Secondary,Селигерская,16.0,0.0,24.9,10.0,8.0,16.0,22
4100000.0,Secondary,Соколиная Гора,16.0,0.0,16.8,12.8,2.0,1.0,5
20000000.0,Secondary,Раменки,11.0,0.0,36.9,19.7,9.7,6.0,15
12032000.0,Secondary,Таганская,7.0,0.0,25.6,13.0,5.0,2.0,6
4100000.0,Secondary,Соколиная Гора,16.0,0.0,17.0,10.7,8.0,1.0,5
4450000.0,Secondary,Медведково,10.0,0.0,18.0,11.2,8.1,1.0,14
5100000.0,Secondary,Семеновская,16.0,0.0,13.4,7.0,1.0,1.0,2
12800000.0,Secondary,Дмитровская,14.0,0.0,26.5,16.9,8.8,29.0,49
55000000.0,Secondary,Технопарк,12.0,0.0,138.0,48.0,40.0,16.0,21
16800000.0,Secondary,Павелецкая,18.0,0.0,27.6,16.0,6.0,8.0,18
7750000.0,Secondary,Некрасовка,18.0,0.0,36.3,20.5,9.6,2.0,17
10300000.0,Secondary,Селигерская,24.0,0.0,26.0,15.0,8.0,11.0,25
4600000.0,Secondary,Беломорская,11.0,0.0,14.8,9.6,7.9,1.0,9
12350000.0,Secondary,Новогиреево,26.0,0.0,51.4,40.0,8.0,1.0,16
12000000.0,Secondary,Селигерская,24.0,0.0,35.2,20.0,10.0,1.0,21
8800000.0,Secondary,Волгоградский проспект,8.0,0.0,29.5,21.0,4.0,5.0,21
4450000.0,Secondary,Медведково,9.0,0.0,18.5,11.5,8.2,1.0,9
16000000.0,Secondary,Павелецкая,18.0,0.0,25.8,15.8,5.0,18.0,46
7899999.0,Secondary,Прокшино,13.0,0.0,22.0,9.8,4.8,15.0,18
3850000.0,Secondary,Новогиреево,10.0,0.0,14.0,10.0,4.0,1.0,5
7700000.0,Secondary,Солнцево,7.0,0.0,23.3,13.9,8.6,16.0,23
7000000.0,Secondary,Прокшино,18.0,0.0,21.1,12.8,8.4,8.0,16
5000000.0,Secondary,Прокшино,18.0,0.0,22.0,13.3,8.5,5.0,16
5400000.0,Secondary,Солнцево,18.0,0.0,22.7,13.6,8.5,1.0,9
3590000.0,Secondary,Тестовская,16.0,0.0,19.0,17.0,8.2,1.0,5
3850000.0,Secondary,Улица Горчакова,14.0,0.0,12.0,8.2,7.6,1.0,14
14000000.0,Secondary,Селигерская,18.0,0.0,38.0,19.0,10.0,4.0,23
3950000.0,Secondary,Покровское,32.0,0.0,17.6,14.6,3.0,2.0,18
6900000.0,Secondary,Медведково,17.0,0.0,40.0,20.0,5.0,1.0,6
13400000.0,Secondary,Ботанический сад,2.0,0.0,28.0,16.3,6.0,15.0,25
6200000.0,Secondary,Калитники,8.0,0.0,19.5,15.0,5.0,2.0,8
10450000.0,Secondary,Ботанический сад,18.0,0.0,32.2,15.0,12.0,18.0,18
15000000.0,Secondary,Нагатинский Затон,11.0,0.0,28.0,18.0,6.0,10.0,17
68000000.0,Secondary,Славянский бульвар,23.0,0.0,101.0,70.0,30.0,11.0,22
120000000.0,Secondary,Пролетарская,12.0,0.0,161.1,69.0,41.4,13.0,18
12500000.0,Secondary,Чистые пруды,8.0,0.0,16.4,11.4,3.0,1.0,4
5099000.0,Secondary,Некрасовка,8.0,0.0,20.6,12.5,8.3,2.0,17
3300000.0,Secondary,Лианозово,9.0,0.0,13.3,8.9,7.7,1.0,16
4800000.0,Secondary,Новопеределкино,10.0,0.0,16.5,10.5,8.0,1.0,14
9800000.0,Secondary,Новогиреево,26.0,0.0,47.0,35.0,8.0,1.0,16
12000000.0,Secondary,Локомотив,18.0,0.0,18.0,9.0,4.0,21.0,39
11500000.0,Secondary,Чистые пруды,8.0,0.0,14.1,10.5,2.8,1.0,4
3900000.0,Secondary,Планерная,10.0,0.0,10.5,7.4,7.5,1.0,9
4550000.0,Secondary,Покровское,32.0,0.0,19.0,15.0,2.0,2.0,18
4400000.0,Secondary,Беломорская,18.0,0.0,15.6,15.6,7.9,1.0,9
7600000.0,Secondary,Улица Скобелевская,12.0,0.0,20.1,15.0,3.0,33.0,33
8100000.0,Secondary,Проспект Вернадского,9.0,0.0,17.3,10.0,3.0,7.0,10
3600000.0,Secondary,Отрадное,12.0,0.0,14.0,9.2,7.8,1.0,9
7900000.0,Secondary,Некрасовка,13.0,0.0,25.0,14.0,4.0,22.0,22
6300000.0,Secondary,Красносельская,4.0,0.0,16.8,10.6,8.0,4.0,5
13450000.0,Secondary,Октябрьское поле,21.0,0.0,27.5,18.5,5.0,4.0,24
4415000.0,Secondary,Бауманская,6.0,0.0,20.3,17.0,8.3,1.0,3
4650000.0,Secondary,Беломорская,18.0,0.0,16.3,10.4,8.0,1.0,9
7200000.0,Secondary,Прокшино,10.0,0.0,22.0,10.0,5.0,6.0,18
5500000.0,Secondary,Рязанский проспект,15.0,0.0,16.5,10.5,8.0,2.0,4
3050000.0,Secondary,Бибирево,10.0,0.0,11.5,7.9,7.6,1.0,12
4650000.0,Secondary,Беломорская,18.0,0.0,16.3,10.4,8.0,1.0,9
6005300.0,Secondary,Селигерская,27.0,0.0,19.3,11.9,3.0,3.0,3
4200000.0,Secondary,Южная,16.0,0.0,17.5,11.0,8.1,1.0,9
15000000.0,Secondary,Шелепиха,19.0,0.0,32.8,15.0,9.0,24.0,41
3550000.0,Secondary,Беломорская,9.0,0.0,10.5,7.4,7.5,1.0,9
41800000.0,Secondary,Маяковская,6.0,0.0,88.2,45.0,15.0,8.0,12
10950000.0,Secondary,Текстильщики,16.0,0.0,28.5,9.0,6.0,9.0,22
16490000.0,Secondary,ЦСКА,6.0,0.0,33.0,27.0,2.5,14.0,15
7998000.0,Secondary,Красный Балтиец,14.0,0.0,22.3,14.0,4.0,6.0,7
3550000.0,Secondary,Щелковская,21.0,0.0,15.5,10.0,7.9,1.0,9
5350000.0,Secondary,Орехово,6.0,0.0,23.5,14.0,8.6,1.0,9
5517000.0,Secondary,Селигерская,27.0,0.0,19.2,11.8,3.0,1.0,3
12600000.0,Secondary,Маяковская,9.0,0.0,17.1,12.0,3.0,2.0,6
6855000.0,Secondary,Сретенский бульвар,7.0,0.0,13.7,9.1,7.8,1.0,3
5250000.0,Secondary,Академическая,13.0,0.0,20.0,12.2,8.3,1.0,5
7750000.0,Secondary,Новогиреево,26.0,0.0,37.0,28.0,7.0,1.0,16
3250000.0,Secondary,Сокол,9.0,0.0,10.2,7.3,7.5,1.0,8
7200000.0,Secondary,Нагатинский Затон,20.0,0.0,17.0,8.0,4.0,17.0,18
5100000.0,Secondary,Тропарево,7.0,0.0,19.0,19.0,8.2,1.0,16
64800000.0,Secondary,Новокузнецкая,10.0,0.0,61.6,33.3,11.7,1.0,8
6842000.0,Secondary,Окружная,8.0,0.0,31.1,17.9,9.2,5.0,5
3150000.0,Secondary,Ясенево,9.0,0.0,10.5,7.5,3.0,1.0,16
9500000.0,Secondary,Новодачная,15.0,0.0,28.6,17.0,4.0,7.0,11
7900000.0,Secondary,Улица Скобелевская,12.0,0.0,21.0,20.0,8.4,5.0,33
4990000.0,Secondary,Отрадное,12.0,0.0,21.0,12.8,8.4,1.0,9
15700000.0,Secondary,Маяковская,3.0,0.0,22.0,14.0,3.0,2.0,8
7500000.0,Secondary,Калитники,8.0,0.0,28.4,18.0,6.0,3.0,8
5950000.0,Secondary,Владыкино,4.0,0.0,18.3,14.0,2.5,2.0,16
15000000.0,Secondary,Аминьевская,10.0,0.0,28.8,16.7,9.0,28.0,37
12950000.0,Secondary,Коммунарка,14.0,0.0,40.0,18.0,10.0,20.0,25
15700000.0,Secondary,Маяковская,3.0,0.0,23.1,15.0,5.0,2.0,8
6800000.0,Secondary,Коммунарка,54.0,0.0,18.0,11.0,3.0,13.0,16
27500000.0,Secondary,Аминьевская,5.0,0.0,71.0,36.0,16.0,19.0,42
3850000.0,Secondary,Солнцево,18.0,0.0,15.1,9.8,7.9,1.0,9
8600000.0,Secondary,Калитники,8.0,0.0,21.5,14.0,4.0,6.0,8
11500000.0,Secondary,Хорошево,21.0,0.0,23.0,10.0,7.0,14.0,39
7050000.0,Secondary,Аминьевская,18.0,0.0,16.9,12.0,4.0,3.0,9
5250000.0,Secondary,Академическая,13.0,0.0,20.0,12.2,8.3,1.0,5
41000000.0,Secondary,Технопарк,14.0,0.0,61.1,47.0,20.0,19.0,20
3750000.0,Secondary,Юго-Восточная,10.0,0.0,14.8,14.8,7.9,1.0,9
10920000.0,Secondary,Угрешская,7.0,0.0,23.5,12.0,5.0,13.0,30
7236000.0,Secondary,Калитники,8.0,0.0,26.8,21.1,5.0,3.0,8
11500000.0,Secondary,Динамо,8.0,0.0,23.5,14.0,5.0,10.0,6
15699000.0,Secondary,Шелепиха,13.0,0.0,35.0,19.8,9.5,6.0,19
8900000.0,Secondary,Марьина Роща,8.0,0.0,32.0,20.0,5.0,5.0,7
22000000.0,Secondary,Белорусская,4.0,0.0,34.0,15.0,5.0,2.0,12
39500000.0,Secondary,Технопарк,14.0,0.0,70.8,47.0,12.0,2.0,15
4800000.0,Secondary,Чертановская,13.0,0.0,19.0,15.0,2.0,1.0,9
15700000.0,Secondary,Динамо,12.0,0.0,26.0,18.0,4.0,8.0,36
11500000.0,Secondary,Сокол,10.0,0.0,25.1,21.0,8.7,10.0,14
3550000.0,Secondary,Ясенево,7.0,0.0,12.0,9.0,2.0,1.0,16
3200000.0,Secondary,Косино,15.0,0.0,10.5,7.4,7.5,1.0,12
7200000.0,Secondary,Тульская,12.0,0.0,10.4,7.4,7.5,3.0,4
15500000.0,Secondary,Площадь Ильича,8.0,0.0,50.0,35.0,11.0,2.0,16
3550000.0,Secondary,Ясенево,7.0,0.0,12.0,8.2,7.6,1.0,9
13800000.0,Secondary,Савеловская,9.0,0.0,31.8,18.2,3.0,6.0,10
15400000.0,Secondary,Кунцевская,8.0,0.0,53.3,29.4,8.0,11.0,29
14000000.0,Secondary,Ботанический сад,20.0,0.0,60.0,50.0,10.0,16.0,18
4290000.0,Secondary,Преображенская площадь,16.0,0.0,10.9,7.6,7.5,2.0,7
3500000.0,Secondary,Шипиловская,19.0,0.0,10.5,7.4,7.5,1.0,9
7800000.0,Secondary,Филатов Луг,11.0,0.0,19.6,8.0,8.0,14.0,22
6800000.0,Secondary,Новогиреево,26.0,0.0,28.4,18.0,6.0,2.0,16
13337500.0,Secondary,Китай-город,7.0,0.0,19.4,11.9,8.2,3.0,3
6500000.0,Secondary,Беговая,5.0,0.0,17.0,10.0,3.0,6.0,6
15200000.0,Secondary,Красносельская,8.0,0.0,29.0,15.0,10.0,1.0,9
22000000.0,Secondary,Курская,9.0,0.0,19.6,13.5,5.0,3.0,11
9665000.0,Secondary,Беговая,9.0,0.0,29.7,17.1,9.1,5.0,5
6850000.0,Secondary,Первомайская,19.0,0.0,23.2,13.9,8.6,2.0,5
5000000.0,Secondary,Шипиловская,6.0,0.0,16.0,10.2,8.0,1.0,9
14500000.0,Secondary,Цветной бульвар,6.0,0.0,24.4,17.0,3.0,1.0,5
10500000.0,Secondary,Солнцево,8.0,0.0,32.1,20.0,8.0,9.0,23
15500000.0,Secondary,Смоленская,5.0,0.0,17.3,12.5,2.0,2.0,6
9565152.0,Secondary,Беговая,9.0,0.0,30.1,17.4,9.1,3.0,5
11850000.0,Secondary,Угрешская,8.0,0.0,25.5,12.6,5.6,13.0,33
6840000.0,Secondary,Тульская,12.0,0.0,11.1,7.7,7.6,1.0,4
9150000.0,Secondary,Хорошёвская,11.0,0.0,24.7,14.5,3.0,5.0,23
100000000.0,Secondary,Минская,29.0,0.0,164.0,130.0,20.0,15.0,53
10800000.0,Secondary,Лесопарковая,9.0,0.0,38.0,32.0,3.0,2.0,23
4850000.0,Secondary,Беломорская,11.0,0.0,17.5,11.0,8.1,1.0,9
167500000.0,Secondary,Минская,15.0,0.0,167.0,86.0,10.0,6.0,8
14490000.0,Secondary,Курская,9.0,0.0,21.0,12.0,3.0,5.0,11
12099000.0,Secondary,Шаболовская,17.0,0.0,29.2,15.2,5.4,6.0,13
4575000.0,Secondary,Ботанический сад,13.0,0.0,18.3,11.4,8.2,3.0,5
12500000.0,Secondary,Хорошево,23.0,0.0,22.0,17.2,8.5,14.0,27
4670000.0,Secondary,Селигерская,8.0,0.0,13.0,9.0,2.0,2.0,3
4900000.0,Secondary,Шипиловская,19.0,0.0,15.5,10.0,7.9,1.0,9
5000000.0,Secondary,Шипиловская,6.0,0.0,16.5,10.5,8.0,1.0,9
5300000.0,Secondary,Коммунарка,56.0,0.0,19.8,10.0,2.1,2.0,9
2900000.0,Secondary,Текстильщики,16.0,0.0,15.0,9.7,7.9,1.0,16
9500000.0,Secondary,Аэропорт,3.0,0.0,24.1,15.0,3.0,2.0,4
14000000.0,Secondary,ЦСКА,11.0,0.0,32.0,20.0,7.0,11.0,15
14450000.0,Secondary,Динамо,8.0,0.0,22.0,18.0,4.0,2.0,6
29500000.0,Secondary,Аминьевская,11.0,0.0,71.0,31.0,21.0,12.0,25
8900000.0,Secondary,Нижегородская,9.0,0.0,22.7,12.3,4.1,25.0,33
4450000.0,Secondary,Медведково,9.0,0.0,18.0,11.2,3.0,1.0,9
154718925.0,Secondary,Минская,29.0,0.0,187.0,105.0,25.0,31.0,53
4900000.0,Secondary,Шипиловская,19.0,0.0,15.5,10.0,7.9,1.0,9
48000000.0,Secondary,Аминьевская,13.0,0.0,100.0,49.0,22.0,7.0,26
16200000.0,Secondary,Смоленская,5.0,0.0,16.2,11.0,3.0,2.0,6
21000000.0,Secondary,Алексеевская,4.0,0.0,38.9,26.5,10.0,5.0,15
7600000.0,Secondary,Бунинская Аллея,39.0,0.0,24.9,17.0,3.0,8.0,15
9000000.0,Secondary,Саларьево,26.0,0.0,26.5,14.3,4.4,1.0,22
15300000.0,Secondary,Владыкино,22.0,0.0,29.7,29.7,9.1,25.0,31
11490000.0,Secondary,Улица 1905 года,6.0,0.0,22.0,13.3,8.5,4.0,5
4700000.0,Secondary,Лихоборы,21.0,0.0,14.0,8.7,4.0,1.0,5
9311000.0,Secondary,Калитники,8.0,0.0,36.2,23.5,5.0,5.0,8
5700000.0,Secondary,Коньково,7.0,0.0,16.5,7.5,8.0,1.0,9
7690000.0,Secondary,Электрозаводская,12.0,0.0,25.0,18.0,2.0,1.0,8
136471230.0,Secondary,Охотный ряд,7.0,0.0,85.2,45.2,13.7,2.0,5
13200000.0,Secondary,Хорошево,12.0,0.0,27.6,12.5,6.1,5.0,27
9600000.0,Secondary,Локомотив,15.0,0.0,20.0,10.0,4.0,10.0,5
16500000.0,Secondary,Давыдково,20.0,0.0,37.5,21.1,9.7,9.0,16
155000000.0,Secondary,Выставочная,9.0,0.0,225.0,150.0,25.0,15.0,21
13000000.0,Secondary,Аминьевская,15.0,0.0,29.1,20.0,5.0,10.0,41
7700000.0,Secondary,Улица Скобелевская,13.0,0.0,21.2,14.2,4.0,25.0,33
6930000.0,Secondary,Окружная,8.0,0.0,31.5,18.1,9.2,2.0,5
3150000.0,Secondary,Ясенево,7.0,0.0,10.5,7.5,2.0,1.0,16
3150000.0,Secondary,Ясенево,7.0,0.0,10.5,7.5,2.0,1.0,16
10600000.0,Secondary,Красный Балтиец,14.0,0.0,38.0,35.0,3.0,6.0,7
5950000.0,Secondary,Сретенский бульвар,7.0,0.0,11.8,8.1,7.6,1.0,3
8650000.0,Secondary,Чкаловская,13.0,0.0,21.5,19.0,8.4,3.0,8
18100000.0,Secondary,Китай-город,5.0,0.0,29.9,22.9,3.0,1.0,7
21000000.0,Secondary,Алексеевская,4.0,0.0,38.9,28.1,9.9,4.0,15
14000000.0,Secondary,ЗИЛ,18.0,0.0,25.5,15.8,8.7,9.0,16
3750000.0,Secondary,Юго-Восточная,10.0,0.0,14.8,9.6,7.9,1.0,9
186000000.0,Secondary,Кропоткинская,11.0,0.0,184.0,100.0,16.0,2.0,8
71500000.0,Secondary,Хорошёвская,11.0,0.0,130.0,56.0,48.0,17.0,24
80000000.0,Secondary,Выставочная,9.0,0.0,100.0,70.0,25.0,5.0,21
14700000.0,Secondary,Аминьевская,11.0,0.0,30.3,19.0,5.0,5.0,37
86450000.0,Secondary,Хорошёвская,11.0,0.0,133.0,57.0,38.0,20.0,24
34500000.0,Secondary,Аминьевская,11.0,0.0,73.0,30.0,22.0,4.0,37
18000000.0,Secondary,Алексеевская,4.0,0.0,32.5,23.0,8.0,5.0,15
10199000.0,Secondary,Тургеневская,3.0,0.0,19.1,16.0,2.0,1.0,8
7600000.0,Secondary,Рижская,21.0,0.0,26.7,20.0,4.0,1.0,3
9100000.0,Secondary,Окружная,12.0,0.0,19.7,9.7,5.0,12.0,19
12100000.0,Secondary,Тургеневская,4.0,0.0,23.5,14.0,8.6,1.0,8
49000000.0,Secondary,Хорошёвская,13.0,0.0,94.0,74.0,20.0,5.0,24
34000000.0,Secondary,Аминьевская,13.0,0.0,96.0,55.0,14.0,3.0,26
12600000.0,Secondary,Маяковская,9.0,0.0,19.0,12.0,2.5,2.0,6
10500000.0,Secondary,Бульвар Рокоссовского,6.0,0.0,21.0,12.8,8.4,2.0,31
12100000.0,Secondary,Маяковская,9.0,0.0,18.2,13.0,3.0,2.0,6
6350000.0,Secondary,Тропарево,16.0,0.0,18.0,11.2,8.1,4.0,22
40500000.0,Secondary,Аминьевская,5.0,0.0,97.0,47.0,18.0,6.0,42
13200000.0,Secondary,Речной вокзал,6.0,0.0,32.0,23.0,4.0,4.0,33
7349000.0,Secondary,Тестовская,18.0,0.0,20.3,16.0,2.0,1.0,5
15400000.0,Secondary,Давыдково,20.0,0.0,30.0,17.3,9.1,10.0,30
391766220.0,Secondary,Охотный ряд,7.0,0.0,253.0,200.0,20.0,4.0,5
15000000.0,Secondary,Маяковская,3.0,0.0,25.0,17.0,3.0,2.0,8
361496520.0,Secondary,Охотный ряд,7.0,0.0,193.0,120.0,25.0,2.0,5
16000000.0,Secondary,Смоленская,7.0,0.0,25.9,18.9,4.0,2.0,4
362854800.0,Secondary,Охотный ряд,7.0,0.0,214.0,70.0,24.0,3.0,5
10299000.0,Secondary,Аэропорт,3.0,0.0,24.0,14.3,8.6,3.0,4
11500000.0,Secondary,Хорошёвская,11.0,0.0,33.0,18.0,10.0,11.0,23
43000000.0,Secondary,Серпуховская,10.0,0.0,63.0,21.0,34.0,5.0,14
5950000.0,Secondary,Окружная,7.0,0.0,18.6,11.5,8.2,2.0,5
14500000.0,Secondary,Хорошево,23.0,0.0,25.0,15.0,5.0,11.0,27
6480000.0,Secondary,Рижская,9.0,0.0,24.2,14.4,8.6,4.0,4
5800000.0,Secondary,Беговая,9.0,0.0,14.6,9.5,7.8,4.0,5
11800000.0,Secondary,Сухаревская,4.0,0.0,17.0,10.0,4.0,2.0,5
13000000.0,Secondary,Каширская,19.0,0.0,32.0,24.0,9.3,8.0,24
7590000.0,Secondary,Рижская,9.0,0.0,26.2,15.4,8.8,4.0,4
10600000.0,Secondary,Маяковская,9.0,0.0,14.6,11.0,3.0,2.0,6
16450000.0,Secondary,Смоленская,5.0,0.0,18.2,12.2,3.0,2.0,6
10490000.0,Secondary,Улица 1905 года,6.0,0.0,18.9,11.7,8.2,5.0,5
10400000.0,Secondary,Озёрная,9.0,0.0,25.5,12.4,6.5,33.0,33
10200000.0,Secondary,Тургеневская,4.0,0.0,19.0,11.7,8.2,1.0,8
13900000.0,Secondary,Октябрьское поле,22.0,0.0,28.0,16.3,9.0,18.0,25
9000000.0,Secondary,Перерва,15.0,0.0,25.0,14.8,6.0,21.0,25
15000000.0,Secondary,Водный стадион,14.0,0.0,30.0,15.0,5.1,9.0,21
4500000.0,Secondary,Коньково,7.0,0.0,11.6,9.6,2.0,1.0,9
11600000.0,Secondary,Хорошево,21.0,0.0,24.5,14.5,8.7,16.0,39
3750000.0,Secondary,Ховрино,11.0,0.0,15.0,11.0,7.9,1.0,12
5850000.0,Secondary,Шелепиха,8.0,0.0,14.5,9.5,7.8,1.0,5
365000000.0,Secondary,Фрунзенская,10.0,0.0,228.0,124.0,20.0,11.0,12
4500000.0,Secondary,Коньково,7.0,0.0,10.5,8.0,2.5,1.0,9
14000000.0,Secondary,Калитники,12.0,0.0,20.0,10.0,5.0,3.0,7
26500000.0,Secondary,Аминьевская,5.0,0.0,70.0,31.0,15.0,20.0,42
20611500.0,Secondary,Павелецкая,7.0,0.0,45.3,25.0,10.4,10.0,14
6266834.0,Secondary,Калитники,8.0,0.0,25.7,17.0,4.0,2.0,8
52500000.0,Secondary,Улица 1905 года,14.0,0.0,50.0,27.4,10.0,5.0,13
7315000.0,Secondary,Электрозаводская,8.0,0.0,20.9,14.9,5.0,1.0,3
140000000.0,Secondary,Красные ворота,7.0,0.0,130.0,70.0,20.0,8.0,8
5900000.0,Secondary,Силикатная,32.0,0.0,24.5,11.9,3.4,12.0,12
6960000.0,Secondary,Калитники,8.0,0.0,25.0,14.9,5.0,4.0,8
13500000.0,Secondary,Хорошево,23.0,0.0,25.0,15.0,5.0,16.0,19
20000000.0,Secondary,Электрозаводская,17.0,0.0,62.5,55.0,5.0,6.0,7
10200000.0,Secondary,Тургеневская,4.0,0.0,19.1,11.8,8.2,1.0,8
13900000.0,Secondary,Павелецкая,17.0,0.0,20.6,9.0,6.0,15.0,9
27840000.0,Secondary,Электрозаводская,17.0,0.0,92.8,85.0,85.0,6.0,7
4200000.0,Secondary,Алтуфьево,7.0,0.0,17.0,10.7,8.0,1.0,12
3650000.0,Secondary,Выхино,17.0,0.0,11.5,7.9,7.6,1.0,9
16585000.0,Secondary,Электрозаводская,17.0,0.0,56.7,51.0,5.0,6.0,7
5300000.0,Secondary,Сходненская,16.0,0.0,18.0,14.0,6.0,1.0,5
3600000.0,Secondary,Отрадное,15.0,0.0,10.0,7.2,7.5,1.0,9
10180000.0,Secondary,Коптево,13.0,0.0,28.3,17.0,6.3,7.0,20
8085000.0,Secondary,Филатов Луг,14.0,0.0,20.0,9.4,5.1,5.0,16
18141000.0,Secondary,Электрозаводская,17.0,0.0,64.5,59.0,5.0,6.0,7
6090000.0,Secondary,Калитники,8.0,0.0,19.7,12.0,4.0,2.0,8
48000000.0,Secondary,Деловой центр,1.0,0.0,58.0,31.5,15.0,77.0,97
8040000.0,Secondary,Чкаловская,13.0,0.0,20.1,18.6,8.3,3.0,8
2850000.0,Secondary,Яхромская,23.0,0.0,10.0,7.2,7.5,2.0,9
6140000.0,Secondary,Тропарево,16.0,0.0,17.3,10.9,8.1,5.0,22
7989000.0,Secondary,Аэропорт,3.0,0.0,15.3,9.9,7.9,2.0,4
12200000.0,Secondary,Аэропорт,3.0,0.0,27.1,22.1,5.0,3.0,4
12500000.0,Secondary,Смоленская,7.0,0.0,19.4,12.4,4.0,2.0,4
65000000.0,Secondary,Новаторская,10.0,0.0,171.0,52.0,15.0,23.0,32
